Cmoy;Cmin;Cmax;p;l_axe;l_cs;l_cr;e;l_enc;l_a;h;beta_enc;beta_a;l_bec;beta_bec;n_cs;nepp;Is
4.069024;4.062784;4.075265;6.0;0.034875;0.066179;0.08378;0.008911;0.091544;0.022038;1.141604;0.078073;0.215869;0.025219;0.092687;9.0;1.0;0.582746
6.68054;6.67709;6.68399;10.0;0.0138;0.062832;0.077392;0.001374;0.363968;0.012038;0.184435;0.243264;0.470326;0.003242;0.392657;49.0;1.0;0.316563
1.965717;1.965591;1.965843;8.0;0.056321;0.075704;0.005819;0.003478;0.318076;0.012047;0.176431;0.692015;0.352297;0.002578;0.239153;45.0;1.0;0.318785
4.826544;4.738001;4.915087;2.0;0.028223;0.077866;0.028816;0.005827;0.210706;0.029927;0.045735;0.609452;0.095432;0.025672;0.249516;13.0;3.0;38.137582
9.448699;9.440262;9.457137;4.0;0.063367;0.056116;0.053471;0.004328;0.232116;0.012548;0.062398;0.551829;0.294041;0.027079;0.785552;1.0;2.0;118.085736
19.861077;19.821107;19.901046;5.0;0.06788;0.078071;0.071012;0.008105;0.06552;0.027805;0.150426;0.120256;0.522489;0.003387;0.112229;4.0;1.0;19.533862
2.224541;2.223488;2.225594;7.0;0.032374;0.065608;0.092021;0.005286;0.08289;0.006338;0.025901;0.409256;0.874293;0.005054;0.685965;71.0;2.0;0.334728
4.321317;4.29806;4.344575;2.0;0.061658;0.097753;0.070075;0.004017;0.196854;0.00863;0.870549;0.229321;0.936435;0.008419;0.305925;11.0;1.0;0.594106
12.112567;12.105593;12.119541;9.0;0.014355;0.016856;0.074709;0.004345;0.262203;0.036159;0.026875;0.132348;0.807887;0.017378;0.875776;1.0;1.0;153.111426
12.981832;12.980981;12.982682;7.0;0.028069;0.016552;0.026711;0.007012;0.221646;0.03216;0.673599;0.235065;0.065694;0.028065;0.660778;14.0;2.0;5.464511
12.93343;12.904516;12.962344;5.0;0.043108;0.058669;0.008381;0.003818;0.142746;0.039468;0.232163;0.371263;0.332782;0.01025;0.762929;77.0;2.0;0.581396
14.786478;14.781214;14.791742;10.0;0.052057;0.005411;0.043985;0.001937;0.164841;0.008273;1.266662;0.619943;0.275218;0.024614;0.235803;34.0;1.0;0.260528
10.574664;10.558277;10.591052;5.0;0.054526;0.028815;0.005309;0.007748;0.185504;0.038724;1.084288;0.544471;0.213379;0.005135;0.854932;1.0;2.0;13.141228
1.781029;1.779881;1.782177;8.0;0.041713;0.007636;0.056124;0.001812;0.090233;0.027668;0.210916;0.230366;0.238768;0.00411;0.054105;2.0;2.0;1.766221
1.417418;1.417031;1.417805;3.0;0.043717;0.036154;0.031813;0.008971;0.378152;0.048879;0.296379;0.626023;0.270802;0.012198;0.153908;62.0;1.0;0.18963
1.515533;1.514237;1.516829;8.0;0.022749;0.073886;0.080027;0.008127;0.354292;0.043468;1.082204;0.118928;0.251385;0.026527;0.732642;5.0;1.0;0.262135
1.948234;1.944951;1.951518;2.0;0.031883;0.069485;0.083618;0.006865;0.221529;0.048438;1.493882;0.324017;0.752718;0.010959;0.307596;1.0;2.0;0.719378
10.478482;10.478103;10.47886;5.0;0.043904;0.085511;0.01927;0.004944;0.342958;0.043123;1.454679;0.273076;0.899431;0.019795;0.245696;7.0;3.0;0.244451
2.203527;2.1885;2.218554;3.0;0.048197;0.072987;0.029482;0.009498;0.209631;0.030497;0.821665;0.779424;0.105333;0.005082;0.308353;8.0;1.0;2.496476
8.465986;8.465065;8.466906;9.0;0.030661;0.062718;0.083585;0.005076;0.207182;0.025798;0.725133;0.125738;0.608929;0.01813;0.832225;13.0;1.0;0.321133
6.9949;6.9926;6.997199;7.0;0.024912;0.056562;0.052208;0.005114;0.363521;0.036419;0.118612;0.381225;0.637948;0.00547;0.274994;11.0;1.0;3.018075
1.429209;1.427311;1.431106;6.0;0.021346;0.095136;0.057321;0.009801;0.327811;0.020406;0.491541;0.81077;0.229469;0.009009;0.38775;1.0;1.0;7.160059
6.041121;6.037651;6.044592;10.0;0.037204;0.031015;0.032291;0.007806;0.358087;0.018891;1.357858;0.876685;0.065302;0.021345;0.628448;2.0;1.0;16.06243
2.819665;2.815236;2.824094;6.0;0.067159;0.064209;0.078368;0.006502;0.381362;0.021215;0.549808;0.622347;0.100032;0.00924;0.935472;79.0;1.0;0.150408
4.051176;4.049634;4.052718;9.0;0.015823;0.029601;0.095934;0.003939;0.031931;0.030342;0.319502;0.621953;0.096497;0.026788;0.917261;79.0;1.0;0.287717
17.209628;17.205372;17.213883;8.0;0.02973;0.01532;0.092303;0.007741;0.134519;0.024557;1.317632;0.572346;0.060538;0.011061;0.254517;2.0;2.0;12.561277
13.651045;13.645024;13.657066;10.0;0.051892;0.011679;0.013758;0.009802;0.35699;0.0197;1.234208;0.290853;0.124429;0.015751;0.811914;2.0;1.0;26.987316
2.679365;2.667203;2.691527;2.0;0.062373;0.072652;0.039288;0.009341;0.121967;0.008823;0.30205;0.630755;0.728788;0.018702;0.296929;61.0;3.0;0.131024
1.884353;1.881673;1.887032;5.0;0.061675;0.038595;0.05429;0.00617;0.296661;0.042026;1.186288;0.860532;0.105407;0.005569;0.713239;10.0;1.0;0.426071
8.414631;8.411938;8.417324;6.0;0.035557;0.041829;0.025765;0.009294;0.303204;0.029261;0.607351;0.483315;0.419075;0.020247;0.664134;138.0;1.0;0.155108
5.320639;5.30941;5.331869;5.0;0.028411;0.014523;0.019343;0.000729;0.201001;0.034509;0.689249;0.656613;0.271174;0.010773;0.518763;1.0;1.0;13.659448
15.661335;15.644181;15.67849;5.0;0.042155;0.022365;0.04375;0.005463;0.018647;0.029233;0.278479;0.251334;0.240539;0.021432;0.729796;1.0;3.0;32.463459
1.64356;1.641957;1.645163;3.0;0.046502;0.062846;0.028172;0.003233;0.029988;0.039112;0.281756;0.245217;0.377644;0.018019;0.6842;85.0;1.0;0.11417
4.940404;4.932702;4.948106;6.0;0.023041;0.067692;0.045445;0.006954;0.363788;0.037057;1.46141;0.112738;0.21788;0.022261;0.289773;18.0;1.0;0.364576
1.515413;1.515413;1.515414;7.0;0.019047;0.089704;0.050292;0.006918;0.31862;0.005508;0.715459;0.41491;0.163953;0.024899;0.9181;2.0;1.0;5.293897
1.517061;1.516875;1.517246;10.0;0.05892;0.023304;0.039767;0.006639;0.058645;0.021565;1.358092;0.319162;0.785564;0.022285;0.473012;1.0;1.0;0.454222
5.232341;5.225433;5.239249;6.0;0.016893;0.026743;0.049998;0.001747;0.152183;0.006614;0.104588;0.375226;0.564477;0.007003;0.801587;4.0;1.0;12.050924
3.53773;3.537555;3.537906;4.0;0.023814;0.036744;0.046189;0.008079;0.253207;0.021137;0.798727;0.412782;0.456183;0.004394;0.146995;26.0;3.0;0.102269
5.401007;5.397475;5.40454;9.0;0.05431;0.025285;0.015275;0.003225;0.251896;0.02168;0.858456;0.474348;0.142146;0.010692;0.448769;7.0;1.0;1.826666
10.185943;10.166209;10.205677;4.0;0.046675;0.03191;0.064636;0.005656;0.2074;0.023969;0.563715;0.335907;0.555383;0.023995;0.30445;3.0;3.0;1.69972
1.522335;1.519458;1.525212;5.0;0.049607;0.067693;0.037365;0.003408;0.367838;0.009918;0.284799;0.061935;0.275839;0.005452;0.364217;30.0;1.0;0.308156
8.028303;8.026661;8.029945;8.0;0.024885;0.076572;0.071509;0.007916;0.240652;0.009243;0.494698;0.575665;0.230848;0.021697;0.647159;92.0;2.0;0.170822
16.573967;16.563126;16.584808;8.0;0.029649;0.021794;0.065658;0.007443;0.101483;0.006467;0.444715;0.262296;0.801024;0.016139;0.145277;24.0;2.0;0.643644
6.244259;6.227304;6.261215;4.0;0.055894;0.066034;0.037019;0.004134;0.301781;0.006872;1.158484;0.553912;0.136942;0.010397;0.817467;74.0;2.0;0.181607
5.719233;5.718139;5.720328;8.0;0.067809;0.030276;0.060481;0.009938;0.040291;0.022545;0.134282;0.730386;0.146396;0.025458;0.182888;95.0;2.0;0.393226
2.185672;2.183782;2.187562;5.0;0.038193;0.060899;0.017074;0.002448;0.227916;0.005506;0.595997;0.510576;0.372952;0.002303;0.56972;39.0;1.0;0.213763
1.570726;1.568064;1.573387;4.0;0.044561;0.030165;0.015686;0.005936;0.08494;0.027334;0.466846;0.611323;0.126996;0.029906;0.635808;93.0;1.0;0.199517
12.854334;12.848542;12.860125;8.0;0.020633;0.091356;0.073085;0.002671;0.36958;0.008936;1.009303;0.768949;0.234925;0.024068;0.057005;150.0;1.0;0.101527
8.755791;8.75097;8.760612;9.0;0.046092;0.033532;0.051859;0.000885;0.197703;0.033479;0.915996;0.191696;0.844194;0.022207;0.759362;12.0;1.0;0.194207
11.22026;11.196573;11.243948;4.0;0.06195;0.060274;0.035039;0.009818;0.098064;0.030552;1.247487;0.238522;0.85727;0.014003;0.666521;25.0;2.0;0.146891
10.480681;10.472896;10.488465;4.0;0.022184;0.092564;0.027638;0.003993;0.038615;0.005261;0.416219;0.291504;0.617812;0.021014;0.256771;85.0;3.0;0.262907
1.284185;1.283414;1.284955;7.0;0.014845;0.091739;0.050514;0.001454;0.16123;0.026784;1.373679;0.242408;0.364441;0.020739;0.445923;3.0;2.0;0.139224
7.976721;7.930994;8.022447;3.0;0.011931;0.041304;0.021556;0.005838;0.329486;0.026969;0.34311;0.859869;0.115372;0.023638;0.805867;1.0;2.0;150.683477
12.718665;12.717684;12.719646;10.0;0.054308;0.060513;0.092265;0.003892;0.208316;0.016321;1.184694;0.080637;0.417683;0.005609;0.354405;20.0;1.0;0.183804
3.249218;3.248105;3.250331;10.0;0.011462;0.033324;0.054457;0.003897;0.011287;0.044784;0.368498;0.226635;0.676096;0.014537;0.447228;24.0;1.0;0.144355
4.249483;4.246735;4.25223;5.0;0.047663;0.056657;0.030631;0.005599;0.088336;0.0387;0.174065;0.905502;0.084623;0.009665;0.578566;86.0;2.0;0.683396
2.488162;2.485343;2.49098;7.0;0.056961;0.062624;0.012537;0.008778;0.057976;0.005413;0.718222;0.125186;0.381408;0.014455;0.372285;8.0;2.0;0.612153
8.664812;8.660733;8.668891;6.0;0.059205;0.005569;0.020221;0.006588;0.2198;0.030896;1.1055;0.237918;0.30914;0.003026;0.111944;1.0;2.0;5.182509
12.350896;12.182434;12.519358;2.0;0.039351;0.067585;0.051798;0.005353;0.332025;0.024504;0.032061;0.213325;0.815783;0.008287;0.377783;8.0;2.0;36.896351
4.13174;4.117118;4.146362;2.0;0.031982;0.085875;0.044979;0.005345;0.020925;0.006263;0.487253;0.344365;0.901928;0.021819;0.912722;5.0;1.0;4.853764
12.626415;12.588054;12.664775;2.0;0.019754;0.095784;0.098446;0.008704;0.305346;0.015601;0.757047;0.285991;0.734697;0.007747;0.747097;1.0;1.0;27.346782
3.201486;3.199475;3.203497;9.0;0.044467;0.076771;0.060238;0.006093;0.034228;0.048445;0.036956;0.108313;0.401878;0.001937;0.140709;16.0;1.0;2.552903
9.001402;8.998367;9.004438;8.0;0.02592;0.08235;0.067493;0.008175;0.185295;0.014289;0.624156;0.622548;0.681916;0.022923;0.267241;18.0;2.0;0.281213
3.761945;3.759716;3.764174;7.0;0.022626;0.040814;0.035909;0.009427;0.312927;0.023044;1.344345;0.387481;0.395456;0.015563;0.464252;21.0;1.0;0.242363
3.424953;3.423438;3.426467;3.0;0.035456;0.096007;0.096531;0.006233;0.271031;0.048592;0.818083;0.470041;0.498578;0.028734;0.159302;3.0;3.0;0.40315
2.931297;2.92886;2.933735;8.0;0.035444;0.079437;0.021764;0.006586;0.231469;0.048951;0.925927;0.420129;0.870964;0.001755;0.912801;17.0;1.0;0.100716
19.013874;18.988779;19.038968;6.0;0.038911;0.03217;0.061259;0.006262;0.032456;0.03147;1.357049;0.107201;0.675834;0.021925;0.331211;28.0;2.0;0.137063
10.66939;10.64865;10.69013;5.0;0.024865;0.05996;0.016816;0.001543;0.248642;0.03562;0.448641;0.325796;0.251989;0.013369;0.348167;146.0;3.0;0.119516
1.264459;1.2644;1.264517;8.0;0.022461;0.028302;0.017193;0.002383;0.329752;0.013721;0.334678;0.424604;0.144151;0.005034;0.611721;133.0;1.0;0.114861
8.754465;8.747989;8.760942;7.0;0.033231;0.033077;0.021317;0.009224;0.11028;0.006087;1.161928;0.100863;0.87005;0.00204;0.528493;87.0;1.0;0.18586
1.501957;1.500161;1.503752;7.0;0.013005;0.043853;0.058515;0.003665;0.144481;0.01956;1.129561;0.283202;0.090994;0.023607;0.080157;1.0;1.0;5.265275
15.630057;15.619415;15.640699;9.0;0.03095;0.014866;0.023359;0.006665;0.168642;0.024049;1.091517;0.364517;0.667955;0.027923;0.886564;67.0;1.0;0.200358
8.203601;8.174941;8.23226;4.0;0.053174;0.036367;0.017483;0.008785;0.387062;0.034989;0.013283;0.073894;0.664777;0.023373;0.786577;3.0;3.0;78.646073
3.506321;3.493603;3.519039;3.0;0.022143;0.047659;0.057909;0.002599;0.06895;0.014491;0.338191;0.332343;0.361197;0.00742;0.645375;1.0;3.0;7.299741
17.049211;17.022917;17.075505;6.0;0.047867;0.013962;0.044718;0.007251;0.338473;0.005983;0.360971;0.176965;0.158849;0.029131;0.090798;6.0;1.0;32.286151
4.05027;4.048269;4.052271;6.0;0.027082;0.062726;0.072533;0.003344;0.060344;0.031662;0.010446;0.510734;0.532635;0.02822;0.595903;1.0;1.0;212.29075
7.628395;7.627794;7.628996;2.0;0.013504;0.072698;0.029093;0.003394;0.358443;0.041071;0.416255;0.377961;0.405269;0.027615;0.163056;2.0;3.0;11.072505
7.371372;7.32603;7.416714;3.0;0.031622;0.012114;0.013606;0.004509;0.016637;0.038447;1.204656;0.170758;0.197445;0.008349;0.946312;8.0;3.0;1.238568
1.303152;1.302418;1.303886;9.0;0.016404;0.038456;0.089196;0.009573;0.272988;0.048015;0.416552;0.11674;0.376931;0.023374;0.36243;3.0;1.0;0.633607
1.743674;1.74234;1.745009;8.0;0.041593;0.088645;0.066061;0.007816;0.190017;0.046646;0.140759;0.304426;0.32573;0.016378;0.051245;55.0;1.0;0.151568
14.772836;14.770617;14.775056;10.0;0.045906;0.014334;0.073564;0.008401;0.250716;0.030497;1.238014;0.290272;0.613519;0.022062;0.588966;30.0;1.0;0.149974
5.596565;5.592762;5.600367;9.0;0.068249;0.09548;0.015327;0.005502;0.162179;0.029775;0.606558;0.565521;0.556936;0.007485;0.945382;1.0;1.0;4.943075
1.139053;1.138912;1.139194;7.0;0.020862;0.082962;0.041389;0.008277;0.30741;0.045019;0.28182;0.174601;0.691752;0.025394;0.51007;13.0;2.0;0.114018
10.10379;10.095343;10.112237;5.0;0.031648;0.010888;0.094431;0.002453;0.342135;0.018174;0.326635;0.589455;0.082775;0.026973;0.875305;1.0;1.0;99.076286
15.548243;15.54348;15.553005;10.0;0.014113;0.083445;0.069921;0.004514;0.293913;0.024334;0.641477;0.160593;0.309823;0.009495;0.244469;24.0;1.0;0.800613
6.754439;6.751033;6.757845;5.0;0.037415;0.035881;0.094807;0.001098;0.342428;0.011368;0.457532;0.366395;0.302064;0.014849;0.761699;6.0;3.0;0.715794
3.955638;3.955361;3.955915;5.0;0.018781;0.061529;0.096289;0.002552;0.329583;0.02467;0.032011;0.652064;0.296545;0.019407;0.445805;1.0;3.0;40.524658
10.520178;10.369742;10.670614;2.0;0.063701;0.070805;0.023936;0.00584;0.014826;0.032307;0.4338;0.521681;0.331715;0.003646;0.705988;1.0;2.0;34.704268
1.952134;1.948049;1.956218;5.0;0.06726;0.010265;0.008614;0.007036;0.034893;0.018242;0.986635;0.142107;0.457399;0.019758;0.881386;18.0;1.0;0.146822
12.72465;12.524288;12.925012;2.0;0.036453;0.061359;0.081873;0.000859;0.052551;0.023591;1.145506;0.6341;0.156185;0.027187;0.870468;1.0;1.0;44.30941
1.361859;1.338407;1.385311;2.0;0.041302;0.009254;0.03344;0.005284;0.227992;0.022407;0.722707;0.839283;0.072508;0.00347;0.625119;4.0;3.0;2.50396
4.578896;4.571076;4.586717;5.0;0.028095;0.049711;0.042589;0.005635;0.303331;0.017052;1.276289;0.404396;0.517131;0.015158;0.702664;34.0;1.0;0.13018
6.32777;6.281486;6.374054;3.0;0.042717;0.059295;0.060868;0.008951;0.012947;0.049898;0.037472;0.489316;0.099436;0.016594;0.601736;65.0;1.0;12.846302
13.867142;13.861522;13.872762;9.0;0.062056;0.014871;0.071078;0.004673;0.38068;0.017511;1.187339;0.182667;0.581177;0.02129;0.766928;5.0;1.0;0.778197
16.483641;16.472174;16.495108;7.0;0.066327;0.023784;0.032974;0.009999;0.027483;0.008402;1.353334;0.519577;0.584702;0.013673;0.15901;35.0;1.0;0.380786
3.112438;3.078887;3.145989;2.0;0.030732;0.072953;0.019524;0.006675;0.086264;0.036714;0.69543;0.517962;0.451249;0.003762;0.671251;29.0;2.0;0.259462
12.962676;12.937529;12.987823;5.0;0.038863;0.024756;0.042595;0.007733;0.188555;0.0432;0.803577;0.217992;0.386867;0.020861;0.571528;53.0;1.0;0.329928
7.344398;7.287506;7.401289;2.0;0.047824;0.039949;0.087497;0.008698;0.344571;0.034747;0.813208;0.191416;0.197861;0.015475;0.771702;55.0;1.0;0.530221
3.645447;3.632157;3.658736;4.0;0.038151;0.0704;0.038973;0.003894;0.132011;0.033218;0.612751;0.559072;0.0814;0.024624;0.335498;1.0;1.0;34.967247
3.240245;3.239733;3.240757;7.0;0.025361;0.075453;0.061391;0.002426;0.391006;0.023745;0.416457;0.292426;0.066935;0.021634;0.278442;26.0;2.0;0.596156
12.612064;12.604402;12.619726;7.0;0.036114;0.019921;0.09738;0.008613;0.124356;0.030776;0.166951;0.350813;0.68153;0.01927;0.139314;17.0;1.0;1.739857
8.482821;8.48173;8.483912;9.0;0.038506;0.051871;0.015988;0.006653;0.27737;0.028901;0.897293;0.592585;0.129725;0.012243;0.412209;2.0;1.0;17.259517
4.571634;4.567217;4.576051;6.0;0.069153;0.091176;0.040363;0.00524;0.108647;0.041232;0.991855;0.191248;0.087521;0.019739;0.616778;11.0;1.0;1.14315
1.323343;1.298802;1.347883;2.0;0.012797;0.028127;0.04445;0.008075;0.080001;0.023511;0.722626;0.277497;0.118909;0.015756;0.228448;112.0;2.0;0.108266
2.363991;2.358341;2.36964;3.0;0.019222;0.055352;0.074763;0.009632;0.25512;0.011295;1.421977;0.129741;0.93009;0.01476;0.62591;7.0;2.0;0.189805
1.04205;1.040957;1.043142;7.0;0.037995;0.04912;0.061917;0.002559;0.242126;0.009019;0.210154;0.094155;0.862977;0.00356;0.476741;2.0;1.0;1.111491
5.506558;5.480786;5.532329;3.0;0.047524;0.066098;0.016144;0.007863;0.075859;0.04417;0.551863;0.268863;0.181438;0.023598;0.85578;81.0;3.0;0.176121
5.184317;5.160134;5.2085;2.0;0.027967;0.026012;0.056421;0.003985;0.213652;0.033999;1.23184;0.652745;0.210177;0.00745;0.843951;57.0;2.0;0.157059
11.713282;11.710413;11.716152;9.0;0.047424;0.026636;0.045846;0.002705;0.05933;0.04453;1.297448;0.077919;0.093881;0.028116;0.860429;1.0;1.0;15.76915
1.199505;1.19254;1.20647;3.0;0.042645;0.012559;0.036395;0.002592;0.139572;0.040614;0.489927;0.208155;0.228514;0.00691;0.457386;15.0;2.0;0.20675
8.897997;8.891694;8.9043;7.0;0.036378;0.026528;0.058362;0.006944;0.059719;0.030896;1.027049;0.278176;0.05505;0.001881;0.268777;30.0;1.0;1.525488
17.208965;17.194123;17.223807;8.0;0.053006;0.040759;0.057213;0.004694;0.373688;0.006691;1.035308;0.372269;0.167247;0.004037;0.617019;70.0;2.0;0.229873
3.999232;3.995108;4.003356;7.0;0.056224;0.036486;0.030227;0.007193;0.204429;0.046333;0.56456;0.086611;0.290956;0.003502;0.249085;7.0;1.0;0.988058
19.622664;19.574613;19.670715;4.0;0.014025;0.069603;0.098424;0.006817;0.231733;0.011914;1.10342;0.557337;0.134057;0.011409;0.921794;31.0;3.0;0.787669
4.882738;4.876158;4.889318;6.0;0.031145;0.032452;0.011195;0.002117;0.118568;0.013257;0.359468;0.253163;0.619538;0.016829;0.408629;10.0;1.0;1.696541
10.800526;10.648462;10.952591;2.0;0.046361;0.065691;0.062967;0.001541;0.246094;0.025636;0.137847;0.344877;0.502079;0.02126;0.424337;111.0;3.0;0.358862
12.977353;12.972797;12.981908;8.0;0.041785;0.050545;0.065054;0.009028;0.32575;0.01296;1.035079;0.188386;0.264095;0.012943;0.439229;8.0;1.0;2.149222
10.100728;10.09379;10.107667;9.0;0.051523;0.046115;0.024645;0.007319;0.355153;0.028428;0.374716;0.678475;0.517956;0.024088;0.654338;165.0;1.0;0.121842
16.785223;16.759097;16.81135;6.0;0.024812;0.062395;0.022757;0.006844;0.250644;0.012535;0.686713;0.093481;0.2764;0.009174;0.743982;98.0;1.0;0.897449
5.736946;5.733043;5.740849;9.0;0.053632;0.019919;0.018737;0.009118;0.066805;0.041845;0.247177;0.069063;0.367969;0.012788;0.777683;20.0;1.0;1.129283
8.494028;8.49244;8.495616;8.0;0.042924;0.093958;0.089809;0.00674;0.268375;0.03443;0.5015;0.258016;0.481454;0.020756;0.217515;15.0;1.0;0.456533
7.749014;7.746021;7.752007;8.0;0.02912;0.080909;0.02138;0.008559;0.123777;0.034208;1.354092;0.185936;0.555934;0.006059;0.776676;33.0;2.0;0.103665
12.029668;12.028061;12.031276;10.0;0.033069;0.079067;0.086122;0.007601;0.318757;0.010006;0.8399;0.773059;0.413629;0.024316;0.374086;2.0;1.0;5.03394
2.679544;2.677552;2.681536;8.0;0.016424;0.019846;0.044259;0.001525;0.239095;0.038377;0.757828;0.577695;0.156984;0.023706;0.730301;23.0;2.0;0.125883
10.912942;10.900544;10.92534;7.0;0.056866;0.053919;0.09542;0.007638;0.045195;0.008992;0.09089;0.671214;0.571265;0.0;0.0;182.0;1.0;0.374358
4.22436;4.222475;4.226245;10.0;0.028088;0.066336;0.058274;0.00478;0.167425;0.01598;0.449318;0.257816;0.906731;0.021503;0.496922;13.0;1.0;0.30328
2.815017;2.805437;2.824596;4.0;0.063965;0.090151;0.034315;0.005853;0.165527;0.043471;0.306537;0.166391;0.322256;0.026135;0.817277;28.0;1.0;0.400605
6.16249;6.158437;6.166542;7.0;0.026109;0.097162;0.049296;0.004176;0.013151;0.035208;0.424435;0.466717;0.346627;0.014593;0.817771;56.0;2.0;0.119237
4.498077;4.496979;4.499176;10.0;0.043182;0.020781;0.091408;0.005492;0.212473;0.040653;0.134594;0.427797;0.311189;0.00198;0.597674;17.0;1.0;0.870991
2.952751;2.950203;2.955298;8.0;0.03077;0.064613;0.01784;0.003545;0.138132;0.013889;0.011725;0.061684;0.831561;0.013374;0.718108;4.0;1.0;55.168341
1.329354;1.326506;1.332202;5.0;0.02035;0.04627;0.022795;0.003271;0.328332;0.046631;0.064314;0.310712;0.592906;0.006344;0.92205;1.0;2.0;10.252455
1.101272;1.097896;1.104647;4.0;0.056849;0.064321;0.029574;0.00186;0.279617;0.027364;1.347019;0.133175;0.174142;0.016907;0.771057;3.0;1.0;0.650863
5.595718;5.589054;5.602383;5.0;0.055165;0.098484;0.014228;0.006271;0.375329;0.027744;1.477052;0.385835;0.079198;0.01724;0.384333;7.0;3.0;1.207982
4.659999;4.583293;4.736705;2.0;0.040784;0.015364;0.05988;0.003906;0.364715;0.030037;1.401181;0.50923;0.060469;0.019217;0.774483;2.0;1.0;20.808035
6.397269;6.391447;6.403091;8.0;0.043162;0.020079;0.062949;0.003056;0.330096;0.008365;1.167444;0.583131;0.080463;0.020495;0.220755;11.0;1.0;1.572361
2.50358;2.502263;2.504898;7.0;0.034956;0.014732;0.023991;0.005967;0.203787;0.009185;1.415025;0.748503;0.267556;0.019869;0.832005;3.0;1.0;1.636095
4.994046;4.97673;5.011362;4.0;0.015911;0.025298;0.073288;0.00941;0.354484;0.042471;0.859916;0.369879;0.167213;0.014164;0.634563;3.0;2.0;2.808495
1.35347;1.351077;1.355862;5.0;0.047528;0.014022;0.046873;0.00981;0.114393;0.02876;1.26908;0.288001;0.852423;0.012868;0.408961;1.0;3.0;0.258955
3.691446;3.690378;3.692515;7.0;0.04512;0.085081;0.021129;0.007899;0.065219;0.030805;0.093349;0.645685;0.068728;0.017392;0.515512;24.0;2.0;5.629368
1.210634;1.210039;1.21123;8.0;0.023593;0.019255;0.059754;0.007686;0.122347;0.020084;0.096112;0.12389;0.820311;0.023593;0.394556;2.0;1.0;3.861301
2.166209;2.165804;2.166614;10.0;0.016374;0.023999;0.08792;0.006192;0.093698;0.045955;1.376035;0.675751;0.379178;0.0;0.0;4.0;1.0;0.191449
15.370128;15.369004;15.371252;9.0;0.030586;0.046583;0.065961;0.001479;0.363226;0.020868;0.458326;0.827783;0.128762;0.00115;0.101137;1.0;1.0;47.693929
7.988653;7.951902;8.025404;4.0;0.023468;0.079205;0.010891;0.001885;0.312373;0.03472;0.683679;0.451966;0.059204;0.01696;0.094253;3.0;2.0;25.905109
1.640574;1.639653;1.641494;8.0;0.012166;0.046638;0.066036;0.004766;0.234953;0.020716;0.634703;0.245181;0.761311;0.023853;0.131217;4.0;1.0;0.34726
3.370052;3.369952;3.370152;6.0;0.061025;0.086643;0.091899;0.007163;0.219541;0.024846;0.267498;0.123773;0.47081;0.019213;0.301469;46.0;1.0;0.135685
1.385176;1.384155;1.386198;7.0;0.025349;0.056194;0.007449;0.0011;0.082342;0.009772;0.122899;0.363936;0.727057;0.0186;0.949536;2.0;2.0;3.472222
17.937963;17.705282;18.170644;2.0;0.041505;0.080578;0.089279;0.003279;0.350996;0.014745;0.463824;0.428931;0.515197;0.009306;0.468368;192.0;3.0;0.102902
6.2555;6.253719;6.257281;10.0;0.06459;0.052141;0.072288;0.006308;0.3564;0.047425;0.017718;0.559224;0.477254;0.014303;0.851444;2.0;1.0;53.202891
14.227899;14.225694;14.230104;10.0;0.024214;0.041625;0.076148;0.008667;0.022886;0.007307;0.488905;0.453718;0.513332;0.002466;0.171865;1.0;1.0;26.652776
4.196814;4.153341;4.240286;2.0;0.045179;0.098384;0.064216;0.006203;0.208276;0.047471;0.594693;0.457712;0.532641;0.018744;0.884671;3.0;1.0;3.274361
16.651222;16.574904;16.727541;4.0;0.010697;0.078054;0.035581;0.003939;0.342264;0.040413;0.228344;0.12227;0.060636;0.010286;0.564125;17.0;2.0;23.755131
2.757421;2.75457;2.760271;7.0;0.019885;0.024481;0.07492;0.003209;0.286792;0.029886;0.161103;0.33157;0.132246;0.025632;0.843583;82.0;2.0;0.193679
1.2807;1.261863;1.299537;2.0;0.062507;0.098857;0.03122;0.00237;0.02591;0.023377;0.032354;0.067588;0.30965;0.008686;0.596518;114.0;1.0;0.929991
15.154431;15.120925;15.187937;3.0;0.021515;0.036336;0.039301;0.005741;0.042501;0.022724;0.834616;0.579679;0.28215;0.00432;0.526063;1.0;1.0;62.119949
13.985298;13.977252;13.993345;9.0;0.034696;0.062122;0.045655;0.006638;0.088424;0.041716;0.969573;0.237841;0.636159;0.027072;0.33224;3.0;1.0;2.282553
16.644491;16.624535;16.664446;5.0;0.028308;0.054829;0.082086;0.008088;0.035491;0.01237;0.324532;0.263542;0.711352;0.008017;0.111718;130.0;2.0;0.165693
1.005462;1.005429;1.005495;9.0;0.025719;0.090213;0.05627;0.006227;0.207136;0.036605;0.515623;0.218144;0.5743;0.011316;0.321472;9.0;1.0;0.111378
7.654713;7.647279;7.662146;5.0;0.036594;0.003462;0.023234;0.002455;0.135624;0.007105;0.187653;0.378321;0.170902;0.007824;0.24593;110.0;1.0;1.487312
3.937018;3.935891;3.938145;9.0;0.054449;0.059798;0.054121;0.0081;0.020557;0.047301;0.45662;0.526469;0.430447;0.022073;0.68627;6.0;1.0;0.708515
4.615639;4.61161;4.619668;8.0;0.03095;0.02705;0.013693;0.002745;0.041604;0.011359;1.467319;0.71121;0.205598;0.027749;0.084026;79.0;1.0;0.113899
