Cmoy;Cmin;Cmax;p;l_axe;l_cs;l_cr;e;l_enc;l_a;h;beta_enc;beta_a;l_bec;beta_bec;n_cs;nepp;Is
9.154772;9.149755;9.15979;10.0;0.014937;0.083574;0.041051;0.007499;0.357359;0.030813;0.365165;0.40415;0.864793;0.003747;0.658308;47.0;1.0;0.394471
1.009108;1.008886;1.00933;5.0;0.040075;0.031547;0.031526;0.006257;0.329654;0.011541;0.620914;0.16158;0.092876;0.009996;0.51306;50.0;1.0;0.23522
1.765661;1.754741;1.77658;3.0;0.036682;0.082656;0.040965;0.008964;0.315864;0.036887;0.139644;0.251317;0.557692;0.000969;0.501288;10.0;1.0;1.800525
9.536222;9.359288;9.713156;2.0;0.039701;0.072139;0.058719;0.002929;0.023911;0.014806;0.531573;0.356004;0.118397;0.002569;0.463994;2.0;2.0;34.17423
6.709859;6.70375;6.715968;5.0;0.065216;0.082127;0.087363;0.008782;0.143408;0.038573;0.762638;0.732318;0.288275;0.009193;0.833371;32.0;2.0;0.12006
10.451214;10.445708;10.45672;10.0;0.05893;0.074127;0.07884;0.008916;0.091432;0.047892;0.133207;0.465593;0.669923;0.003791;0.180258;1.0;1.0;21.060425
7.395763;7.387084;7.404442;7.0;0.0615;0.045155;0.052406;0.008975;0.028208;0.040618;0.215097;0.372337;0.093273;0.005386;0.917281;104.0;1.0;0.860073
12.316635;12.30972;12.32355;7.0;0.021603;0.020135;0.012564;0.008589;0.210906;0.008987;0.793819;0.289665;0.65025;0.005847;0.135834;2.0;1.0;30.585207
0.988612;0.987395;0.989829;5.0;0.011585;0.096643;0.059984;0.002054;0.217902;0.030495;0.363097;0.120944;0.078779;0.004891;0.738548;3.0;3.0;1.531453
5.695562;5.690498;5.700625;8.0;0.039347;0.085906;0.09595;0.009196;0.19048;0.02828;1.036235;0.940466;0.075361;0.003156;0.396822;66.0;1.0;0.237584
18.240629;18.225961;18.255297;7.0;0.069885;0.088456;0.070004;0.006921;0.123067;0.029491;0.219165;0.077415;0.845078;0.004683;0.930503;16.0;2.0;0.845173
6.005054;6.001436;6.008672;7.0;0.032583;0.098206;0.078107;0.0091;0.191839;0.014022;0.013043;0.108821;0.123661;0.009582;0.129023;3.0;2.0;231.429463
9.43328;9.428441;9.438119;7.0;0.03128;0.073515;0.083235;0.003431;0.051006;0.009862;1.105507;0.370297;0.267356;0.002665;0.798095;3.0;2.0;1.46364
0.360499;0.359302;0.361695;4.0;0.037146;0.039385;0.060712;0.002252;0.114087;0.025034;0.277161;0.095665;0.841136;0.007671;0.675727;3.0;2.0;0.138613
13.285976;13.269201;13.30275;6.0;0.052297;0.087781;0.035604;0.002522;0.254129;0.039061;0.871518;0.130212;0.264478;0.005626;0.595459;140.0;1.0;0.109386
10.099279;10.097138;10.101419;10.0;0.047474;0.030578;0.051432;0.00929;0.195011;0.035275;0.716981;0.781872;0.186287;0.006503;0.190123;1.0;1.0;19.735747
1.853758;1.837234;1.870282;2.0;0.016302;0.06309;0.006105;0.008985;0.300594;0.014765;1.27773;0.526334;0.26432;0.008898;0.054082;71.0;1.0;0.356274
0.54262;0.53966;0.54558;3.0;0.053202;0.028388;0.084872;0.009968;0.306985;0.038241;0.435756;0.38733;0.420975;0.009062;0.599872;3.0;3.0;0.154707
1.067553;1.066343;1.068762;7.0;0.051983;0.035811;0.005088;0.008721;0.081541;0.007891;0.322933;0.169566;0.286046;0.008903;0.666932;92.0;1.0;0.135541
1.367709;1.364733;1.370685;4.0;0.024554;0.00501;0.025858;0.008946;0.147627;0.011809;0.936589;0.148129;0.389578;0.008426;0.06169;3.0;3.0;0.63625
0.887623;0.88052;0.894727;3.0;0.063113;0.011623;0.075841;0.002097;0.245219;0.013803;1.180958;0.075622;0.086926;0.004827;0.423466;1.0;2.0;1.809706
6.363014;6.35659;6.369438;6.0;0.030933;0.035063;0.017773;0.001651;0.023304;0.013867;1.430584;0.182396;0.402798;0.001503;0.774828;19.0;2.0;0.173338
7.536452;7.519455;7.553449;3.0;0.02264;0.062386;0.022464;0.002109;0.188629;0.008506;0.776815;0.513541;0.396415;0.005844;0.110636;91.0;1.0;0.379277
10.690673;10.678289;10.703057;5.0;0.037808;0.083338;0.06127;0.008987;0.089233;0.047905;0.231367;0.1534;0.352873;0.004437;0.816164;20.0;2.0;1.181635
3.083095;3.082773;3.083417;9.0;0.023253;0.083775;0.072475;0.004884;0.027355;0.010344;1.355676;0.161119;0.534848;0.005508;0.671204;3.0;1.0;0.456303
0.343128;0.342803;0.343453;7.0;0.05496;0.080376;0.080004;0.002033;0.35969;0.022704;0.083346;0.419418;0.245362;0.007794;0.765699;1.0;1.0;2.879783
0.21973;0.219241;0.220218;5.0;0.058993;0.039832;0.071859;0.005428;0.283258;0.036899;0.291427;0.206779;0.801121;0.005585;0.397225;1.0;3.0;0.106175
0.051611;0.050972;0.052251;2.0;0.035695;0.071601;0.009288;0.007725;0.051504;0.039212;0.389893;0.536667;0.176671;0.008648;0.135452;1.0;3.0;0.383849
2.914825;2.91041;2.919241;6.0;0.035628;0.054247;0.080905;0.003678;0.244551;0.03677;0.922094;0.385061;0.271438;0.008833;0.902084;7.0;2.0;0.192787
0.535914;0.534942;0.536886;5.0;0.020928;0.042161;0.057403;0.002906;0.268805;0.03518;0.032729;0.499702;0.072246;0.006459;0.76609;1.0;1.0;81.476729
13.609193;13.600613;13.617773;8.0;0.044268;0.086118;0.097505;0.003927;0.166818;0.034828;0.319253;0.84;0.132753;0.004137;0.186913;10.0;1.0;4.77314
4.11891;4.115695;4.122125;6.0;0.041603;0.097446;0.011981;0.007188;0.111205;0.007313;1.481843;0.739184;0.368931;0.007835;0.119958;21.0;1.0;0.421904
17.911501;17.896041;17.926962;8.0;0.012051;0.040649;0.069453;0.005712;0.254156;0.007961;1.280859;0.599772;0.083615;0.004138;0.537471;120.0;1.0;0.635654
10.829713;10.804714;10.854712;5.0;0.037616;0.045882;0.072829;0.009324;0.288661;0.014248;0.333939;0.416795;0.130323;0.004638;0.711841;192.0;1.0;0.614656
2.916734;2.882;2.951469;2.0;0.035209;0.093666;0.028023;0.003952;0.193287;0.018795;0.43219;0.052725;0.799911;0.008822;0.506555;2.0;2.0;3.685436
6.219624;6.212548;6.226701;7.0;0.065008;0.047399;0.057618;0.005198;0.30764;0.022009;0.361699;0.244717;0.427661;0.001324;0.749199;51.0;1.0;0.187676
15.223391;15.207891;15.23889;4.0;0.044566;0.080488;0.036188;0.007312;0.063825;0.034833;1.498399;0.100275;0.379556;0.006098;0.930588;33.0;3.0;0.151889
4.146739;4.138247;4.155231;5.0;0.020837;0.085501;0.005158;0.002671;0.381038;0.020884;0.599324;0.485406;0.137635;0.004997;0.525245;158.0;1.0;0.334768
0.133418;0.133277;0.133559;7.0;0.021694;0.021656;0.002197;0.007731;0.0841;0.009198;1.213764;0.623991;0.946624;0.006563;0.554675;1.0;2.0;0.303489
4.525453;4.497586;4.553321;3.0;0.058601;0.087267;0.060443;0.005623;0.043317;0.04812;0.082008;0.685399;0.317337;0.008324;0.072807;3.0;1.0;24.905424
7.301386;7.288633;7.314139;4.0;0.049734;0.049469;0.082069;0.004227;0.037404;0.039594;0.016549;0.269777;0.804865;0.007841;0.506208;18.0;3.0;3.982859
14.984649;14.959435;15.009864;5.0;0.016371;0.036799;0.04027;0.007;0.370439;0.038092;0.66153;0.412768;0.247752;0.008172;0.126929;5.0;3.0;3.604781
7.014869;6.987097;7.04264;2.0;0.043008;0.051582;0.029173;0.009498;0.034368;0.026814;0.450777;0.58742;0.591703;0.004361;0.408195;1.0;1.0;37.957078
7.642027;7.625533;7.658521;3.0;0.066621;0.098654;0.041994;0.006771;0.298556;0.013304;0.085151;0.292231;0.370663;0.008442;0.938708;93.0;1.0;1.881105
3.046893;3.045423;3.048364;10.0;0.033986;0.027647;0.074655;0.009426;0.222149;0.040213;0.357586;0.491426;0.471803;0.009242;0.798482;2.0;1.0;2.135961
4.922162;4.920646;4.923677;9.0;0.03516;0.033336;0.0904;0.009093;0.343564;0.021365;0.450919;0.770811;0.234156;0.009271;0.096069;1.0;1.0;11.114809
0.661527;0.653314;0.669741;2.0;0.057083;0.054002;0.084887;0.001182;0.177095;0.038368;0.281547;0.611623;0.284018;0.002094;0.239555;5.0;1.0;0.846739
0.402762;0.400942;0.404582;3.0;0.05741;0.078743;0.061241;0.006662;0.111987;0.014737;0.114756;0.389611;0.124378;0.007822;0.351681;26.0;3.0;0.226666
4.983558;4.979224;4.987891;5.0;0.067139;0.071534;0.087612;0.009527;0.079973;0.011316;1.488285;0.498272;0.082444;0.001338;0.723186;10.0;2.0;0.781373
6.52772;6.503246;6.552194;4.0;0.019436;0.004256;0.058562;0.009019;0.012997;0.030844;1.184552;0.4558;0.080023;0.006971;0.864196;1.0;2.0;20.969022
12.865256;12.84135;12.889161;5.0;0.050807;0.066205;0.043942;0.00656;0.244212;0.022921;0.779446;0.434755;0.318097;0.005959;0.797273;1.0;1.0;21.947562
1.164038;1.150047;1.178028;2.0;0.015234;0.053388;0.051603;0.006679;0.171866;0.039079;0.138077;0.431231;0.861129;0.009289;0.356082;3.0;1.0;4.783311
0.724973;0.723819;0.726127;6.0;0.013409;0.065002;0.086367;0.009249;0.030711;0.013584;0.259807;0.132949;0.101028;0.002394;0.274643;9.0;1.0;1.419952
6.249413;6.237088;6.261738;5.0;0.015715;0.070092;0.037456;0.003592;0.255231;0.04927;1.373699;0.067994;0.856039;0.00796;0.179733;1.0;2.0;1.610277
0.025018;0.025008;0.025028;9.0;0.014819;0.072471;0.027069;0.009127;0.278474;0.009695;0.635124;0.449598;0.097046;0.003726;0.917542;6.0;1.0;0.11259
0.499005;0.498834;0.499175;9.0;0.016574;0.081706;0.021412;0.002462;0.209716;0.047302;1.169479;0.10593;0.133632;0.000324;0.844863;6.0;1.0;0.155013
0.040336;0.040274;0.040397;5.0;0.047783;0.030417;0.07221;0.009103;0.132496;0.036727;0.113855;0.40057;0.616277;0.007259;0.330032;1.0;2.0;0.106373
16.175666;16.150437;16.200896;5.0;0.069066;0.073982;0.093787;0.0067;0.178043;0.007491;1.067326;0.25654;0.348036;0.002985;0.109706;36.0;2.0;0.237822
0.734014;0.733745;0.734284;9.0;0.017683;0.017514;0.08022;0.00712;0.295489;0.049504;1.49094;0.387602;0.826564;0.004322;0.859762;1.0;1.0;0.160759
5.746036;5.735761;5.756311;5.0;0.021033;0.019533;0.010515;0.008015;0.38245;0.007861;1.043664;0.177968;0.746334;0.006921;0.403164;9.0;3.0;0.895699
3.467384;3.416022;3.518746;2.0;0.030352;0.035056;0.095221;0.004396;0.378302;0.038741;0.550038;0.410196;0.31456;0.004625;0.623893;5.0;1.0;2.469709
14.304411;14.299346;14.309477;9.0;0.027808;0.029336;0.0622;0.009873;0.036381;0.029758;0.305766;0.316209;0.056784;0.008449;0.208915;123.0;1.0;2.210088
0.464171;0.463989;0.464353;8.0;0.027479;0.00387;0.032688;0.007793;0.046524;0.022655;0.952852;0.331839;0.062904;0.006339;0.403335;1.0;2.0;2.183729
0.359992;0.359444;0.36054;5.0;0.015457;0.012144;0.006187;0.008222;0.091244;0.012837;0.164764;0.069081;0.750131;7.1e-05;0.717409;15.0;1.0;0.781263
5.113647;5.111245;5.11605;10.0;0.021067;0.046178;0.051268;0.004792;0.151218;0.045489;0.758057;0.254851;0.07023;0.003367;0.805904;2.0;1.0;10.44086
2.403095;2.399713;2.406477;5.0;0.016391;0.074201;0.017979;0.00316;0.044782;0.048167;1.162044;0.716232;0.282719;0.003701;0.093737;4.0;1.0;1.04234
13.529024;13.523855;13.534194;2.0;0.033713;0.080138;0.046045;0.0058;0.068793;0.037619;0.257248;0.199909;0.575033;0.000921;0.676945;3.0;3.0;10.97384
0.637691;0.626919;0.648464;2.0;0.0319;0.043519;0.073955;0.005054;0.01966;0.043402;1.304082;0.58101;0.067223;0.000769;0.12666;2.0;2.0;1.269524
1.197215;1.19635;1.198079;4.0;0.068478;0.042628;0.049834;0.001756;0.110023;0.037482;0.214963;0.470799;0.292702;0.005211;0.489183;24.0;2.0;0.124429
4.831199;4.822883;4.839515;5.0;0.036976;0.074827;0.001556;0.009323;0.244354;0.011157;0.654464;0.755602;0.248313;0.008802;0.842116;135.0;2.0;0.211599
0.051747;0.051678;0.051815;6.0;0.018736;0.024443;0.03991;0.006711;0.316586;0.020541;0.242717;0.183883;0.397389;0.001071;0.260449;1.0;2.0;0.181806
12.840696;12.831534;12.849858;7.0;0.06407;0.073358;0.054814;0.006331;0.366662;0.005084;0.163782;0.162639;0.297858;0.001684;0.569748;108.0;1.0;1.098571
1.012323;1.011942;1.012704;10.0;0.063454;0.039914;0.05753;0.001984;0.341304;0.017175;0.470818;0.586859;0.308125;0.007151;0.222224;2.0;1.0;0.510127
0.028033;0.027904;0.028162;4.0;0.047416;0.056753;0.096845;0.002302;0.127294;0.044404;0.012883;0.102938;0.051028;0.009885;0.665151;1.0;1.0;10.327976
19.70863;19.639675;19.777584;4.0;0.05413;0.086816;0.022459;0.003492;0.09109;0.047736;0.169364;0.488854;0.496511;0.002094;0.496908;169.0;3.0;0.220651
1.342535;1.341898;1.343172;8.0;0.047433;0.033362;0.020065;0.009631;0.149197;0.03881;1.075972;0.618087;0.527978;0.003021;0.467973;6.0;1.0;0.186832
11.534241;11.502926;11.565556;4.0;0.032076;0.043666;0.060335;0.006904;0.113634;0.04255;0.103155;0.310437;0.432139;0.00811;0.063619;135.0;3.0;0.297812
17.294016;17.278091;17.309941;7.0;0.045003;0.039452;0.072029;0.00449;0.036089;0.024638;0.683426;0.149651;0.771115;0.004103;0.906147;3.0;2.0;1.582313
0.150156;0.149983;0.150329;5.0;0.058301;0.069456;0.011072;0.008758;0.177511;0.023515;0.03247;0.583596;0.308768;0.005734;0.481181;4.0;1.0;2.439026
5.929704;5.912577;5.946831;2.0;0.040654;0.009128;0.031996;0.006808;0.219386;0.014785;0.558371;0.271696;0.216989;0.004753;0.266444;2.0;2.0;18.120562
5.762366;5.655211;5.86952;2.0;0.026142;0.043536;0.027947;0.008117;0.022639;0.022926;0.213527;0.88507;0.115567;0.001784;0.842745;2.0;1.0;195.42275
2.490152;2.488459;2.491846;9.0;0.045972;0.086609;0.024336;0.005002;0.261825;0.017627;0.863256;0.147033;0.631;0.000573;0.268856;1.0;1.0;1.937147
2.145366;2.144653;2.14608;7.0;0.039399;0.069144;0.098039;0.003381;0.373097;0.043792;0.655698;0.552047;0.168468;0.003978;0.641169;3.0;2.0;0.521667
0.758172;0.757965;0.75838;7.0;0.055919;0.020093;0.040008;0.00968;0.338183;0.030005;0.341328;0.494399;0.54331;0.002658;0.630943;2.0;1.0;0.785231
16.141716;16.096957;16.186476;4.0;0.056507;0.058011;0.009817;0.003152;0.313705;0.041868;0.450046;0.200773;0.177822;0.000942;0.539831;89.0;3.0;0.38012
1.830266;1.829756;1.830777;8.0;0.010283;0.005892;0.021007;0.006779;0.113439;0.015666;0.85755;0.227104;0.05245;0.002306;0.697708;13.0;2.0;2.249465
0.749835;0.749416;0.750253;7.0;0.055619;0.057825;0.065583;0.006554;0.243063;0.032035;0.390381;0.113139;0.729977;0.00162;0.842322;3.0;2.0;0.123778
6.38076;6.361485;6.400035;4.0;0.020503;0.024651;0.019237;0.008769;0.385309;0.019655;0.895684;0.289854;0.511944;0.006366;0.525729;39.0;1.0;0.552432
4.82562;4.824118;4.827121;9.0;0.014607;0.042005;0.010716;0.006051;0.25109;0.005186;1.418532;0.149196;0.095123;0.008004;0.476787;90.0;1.0;1.314185
3.29021;3.284341;3.296079;6.0;0.010881;0.065768;0.084249;0.006099;0.348126;0.046431;1.233315;0.940103;0.050619;0.004226;0.063403;12.0;2.0;0.617486
0.50201;0.500916;0.503104;5.0;0.049761;0.085171;0.005032;0.004705;0.371497;0.005908;1.179673;0.419208;0.460243;0.005264;0.658715;3.0;3.0;0.120485
0.962404;0.961523;0.963285;4.0;0.041665;0.036094;0.053879;0.004219;0.084796;0.014126;0.023455;0.065244;0.46287;0.006398;0.340997;58.0;1.0;0.829406
1.611021;1.605598;1.616444;3.0;0.055879;0.062447;0.013421;0.003572;0.028393;0.024403;1.206064;0.246683;0.131888;0.004611;0.839416;1.0;2.0;3.850921
13.626004;13.619139;13.632868;9.0;0.017869;0.048141;0.034656;0.007696;0.221383;0.036963;0.505058;0.245488;0.601087;0.008864;0.866426;181.0;1.0;0.132078
1.523025;1.520434;1.525617;5.0;0.028089;0.025908;0.042134;0.002922;0.344154;0.010694;0.556125;0.253672;0.61396;0.002455;0.117062;17.0;1.0;0.165442
3.239851;3.238633;3.24107;7.0;0.031021;0.004123;0.030869;0.006813;0.141017;0.01696;0.151751;0.742521;0.059789;0.006811;0.616727;58.0;2.0;1.83901
2.275832;2.274607;2.277057;7.0;0.048546;0.024212;0.079061;0.009113;0.047684;0.026001;0.060765;0.525293;0.122674;0.001438;0.743073;179.0;1.0;0.427695
3.40805;3.404909;3.411191;4.0;0.022282;0.023159;0.058947;0.009921;0.145723;0.027444;0.292946;0.657862;0.106516;0.008836;0.572957;8.0;1.0;8.524091
10.92412;10.888927;10.959314;4.0;0.028172;0.087159;0.047423;0.009803;0.045864;0.020366;0.840031;0.539424;0.256486;0.000921;0.293174;1.0;3.0;13.302406
3.713974;3.71031;3.717637;6.0;0.041975;0.040623;0.02932;0.005102;0.01959;0.027264;0.646538;0.284237;0.594826;0.00494;0.421811;2.0;1.0;2.276776
12.724478;12.721858;12.727097;10.0;0.050583;0.063448;0.016832;0.00359;0.046771;0.040452;0.843984;0.211064;0.084641;0.001288;0.654352;12.0;1.0;3.270724
7.493281;7.479642;7.50692;5.0;0.052297;0.056911;0.061464;0.002298;0.193621;0.006524;1.240698;0.407709;0.249839;0.004852;0.469826;1.0;2.0;4.624176
16.248202;16.240237;16.256168;8.0;0.029771;0.084873;0.060824;0.001776;0.217338;0.006726;0.136158;0.154872;0.235645;0.004582;0.255882;1.0;2.0;71.29962
0.117637;0.1173;0.117973;3.0;0.056871;0.025645;0.027689;0.002897;0.285809;0.034629;0.163132;0.219923;0.252366;0.00316;0.335771;5.0;2.0;0.165819
3.666534;3.66495;3.668117;9.0;0.017961;0.046746;0.019481;0.0039;0.239214;0.038542;1.309118;0.180728;0.45445;0.009847;0.606836;6.0;1.0;0.445989
10.986747;10.977355;10.996139;8.0;0.015588;0.045192;0.033226;0.004703;0.270881;0.025634;1.135883;0.205979;0.543646;0.003834;0.498034;1.0;1.0;9.677229
0.107134;0.107026;0.107242;7.0;0.029009;0.07439;0.01198;0.004432;0.248666;0.017164;0.279328;0.072756;0.706695;0.001768;0.588914;1.0;1.0;0.487709
0.107857;0.107683;0.108031;2.0;0.028099;0.036137;0.031087;0.003487;0.176745;0.049441;0.013464;0.154901;0.4111;0.009996;0.620106;115.0;1.0;0.177878
2.596484;2.594728;2.59824;9.0;0.03869;0.029631;0.040744;0.004928;0.037929;0.035665;0.060971;0.365249;0.8538;0.009836;0.310341;1.0;1.0;16.730134
4.013964;4.004585;4.023344;3.0;0.014967;0.062363;0.0609;0.007489;0.040796;0.036248;0.163602;0.533881;0.396915;0.007293;0.384456;8.0;3.0;1.95862
4.69315;4.690571;4.695728;10.0;0.021003;0.005252;0.024961;0.004725;0.321357;0.007784;0.182294;0.179827;0.6014;0.005596;0.176517;4.0;1.0;9.437435
10.728096;10.717347;10.738846;7.0;0.045723;0.017542;0.044382;0.007757;0.118753;0.030302;1.252255;0.363592;0.849537;0.006199;0.698693;1.0;1.0;4.484758
2.543469;2.539558;2.54738;6.0;0.011601;0.080992;0.036784;0.006682;0.029345;0.012626;0.249441;0.298885;0.496849;0.005679;0.291453;20.0;2.0;0.546191
5.108728;5.013844;5.203612;2.0;0.038626;0.062796;0.005216;0.008809;0.184131;0.016839;0.429099;0.870377;0.104862;0.004399;0.27917;5.0;3.0;18.099292
4.687425;4.685084;4.689767;8.0;0.045853;0.065559;0.011773;0.006403;0.358082;0.014397;0.389269;0.280676;0.361403;0.003099;0.692536;2.0;1.0;10.619818
0.504162;0.504126;0.504197;9.0;0.049884;0.09573;0.056244;0.007994;0.252947;0.021149;0.574152;0.667715;0.203596;0.001843;0.903606;4.0;1.0;0.292901
2.927698;2.926347;2.92905;8.0;0.045768;0.024049;0.037922;0.006022;0.01661;0.013102;0.307144;0.455844;0.444258;0.001676;0.065668;7.0;2.0;0.645428
18.695079;18.685764;18.704394;5.0;0.026653;0.089928;0.044433;0.008198;0.169891;0.042668;0.838722;0.329123;0.292421;0.000945;0.334846;92.0;2.0;0.202319
0.756766;0.753074;0.760457;3.0;0.043072;0.092835;0.051513;0.003179;0.185987;0.02718;0.355053;0.697634;0.183102;0.007868;0.692447;1.0;2.0;3.257158
0.258564;0.256498;0.260631;3.0;0.023731;0.073212;0.025802;0.0056;0.056544;0.047396;0.426528;0.350194;0.058855;0.004887;0.459706;6.0;3.0;0.476598
0.363308;0.362641;0.363975;5.0;0.022166;0.037053;0.033859;0.000829;0.374054;0.024917;0.066449;0.467349;0.45215;0.006696;0.805763;2.0;1.0;3.036673
2.460094;2.458299;2.461888;6.0;0.016104;0.066564;0.021991;0.006598;0.098009;0.009938;1.316114;0.162979;0.084317;0.002129;0.89477;22.0;2.0;0.720219
2.398347;2.397117;2.399576;10.0;0.02334;0.08411;0.022284;0.009906;0.172286;0.007665;0.327941;0.319544;0.40377;0.009033;0.317036;1.0;1.0;35.670628
11.63013;11.62279;11.637471;9.0;0.050136;0.070343;0.04823;0.001946;0.371056;0.042562;0.584583;0.874608;0.114033;8.9e-05;0.79198;64.0;1.0;0.428345
0.335347;0.335298;0.335397;7.0;0.017495;0.059956;0.084033;0.006489;0.359579;0.040552;0.218443;0.173396;0.497285;0.00904;0.480839;2.0;2.0;0.212722
7.463356;7.421024;7.505688;3.0;0.021592;0.082154;0.02766;0.003314;0.248028;0.030239;0.448363;0.274345;0.309355;0.004656;0.150728;153.0;3.0;0.113848
1.932499;1.931039;1.933958;5.0;0.040526;0.097593;0.039636;0.008914;0.388227;0.011521;0.399439;0.586398;0.491234;0.002512;0.574424;1.0;3.0;2.688163
18.721874;18.6802;18.763548;5.0;0.036218;0.088966;0.009904;0.005854;0.321713;0.022837;1.202976;0.288237;0.533825;0.000808;0.355645;2.0;2.0;6.766066
0.453481;0.448929;0.458032;2.0;0.027842;0.04383;0.026168;0.002032;0.074715;0.013967;0.239262;0.403672;0.269912;0.003885;0.658161;4.0;1.0;2.615485
13.94409;13.941015;13.947166;9.0;0.030634;0.099145;0.059513;0.006737;0.129446;0.018556;0.155607;0.147448;0.829358;0.00783;0.145066;21.0;1.0;2.113059
0.831709;0.828891;0.834528;4.0;0.057108;0.053925;0.067534;0.005004;0.267232;0.040293;0.406875;0.112483;0.826276;0.00913;0.615133;1.0;3.0;0.352268
0.010184;0.010181;0.010188;9.0;0.064273;0.07944;0.081033;0.009991;0.131668;0.005326;0.169982;0.423346;0.056429;0.003894;0.614115;1.0;1.0;0.40454
19.223562;19.208067;19.239058;8.0;0.031552;0.091333;0.03447;0.00448;0.135896;0.007104;1.116165;0.519209;0.713159;0.003078;0.446143;2.0;1.0;7.943398
1.218666;1.216966;1.220365;6.0;0.022385;0.001522;0.04982;0.006018;0.114545;0.049898;0.737271;0.817645;0.058131;0.000593;0.92236;2.0;1.0;4.790648
9.998136;9.994858;10.001413;6.0;0.054516;0.07602;0.051339;0.007499;0.394204;0.015564;1.156179;0.059817;0.467367;0.007945;0.776144;7.0;2.0;0.552797
10.352721;10.267713;10.437729;3.0;0.031756;0.025816;0.057767;0.001262;0.020725;0.038681;0.86876;0.437697;0.077579;0.009353;0.075122;18.0;3.0;1.429529
0.722518;0.72104;0.723996;5.0;0.041178;0.051203;0.07715;0.001137;0.36027;0.047162;0.829991;0.485318;0.321765;0.007488;0.652692;1.0;1.0;0.621226
0.649217;0.637182;0.661251;2.0;0.017946;0.016048;0.097911;0.004935;0.31407;0.013568;0.445916;0.20976;0.119265;0.00512;0.65793;3.0;1.0;3.501222
8.430162;8.361809;8.498515;3.0;0.014347;0.054895;0.009465;0.009477;0.382347;0.044509;1.207224;0.438096;0.063398;0.006566;0.461811;15.0;2.0;5.636201
18.027383;18.025584;18.029183;10.0;0.021008;0.096944;0.067296;0.009132;0.379239;0.019114;0.533516;0.306526;0.885184;0.009494;0.741247;164.0;1.0;0.120047
0.085249;0.085237;0.085261;10.0;0.034877;0.097931;0.034188;0.00957;0.368602;0.021765;0.096585;0.335352;0.885901;0.009855;0.564281;1.0;1.0;0.733709
0.569346;0.561911;0.576781;2.0;0.05298;0.048478;0.072912;0.007534;0.309712;0.016934;0.666332;0.105437;0.809207;0.008303;0.394275;1.0;3.0;0.403045
8.410674;8.404199;8.417149;7.0;0.013012;0.012536;0.051464;0.009384;0.138803;0.0318;0.464487;0.369346;0.415081;0.005422;0.264958;12.0;1.0;1.988349
0.340658;0.339225;0.342091;4.0;0.041194;0.083126;0.060273;0.008998;0.0132;0.04598;1.300621;0.903569;0.072599;0.009097;0.395294;3.0;1.0;0.494008
18.079821;18.038224;18.121419;5.0;0.051674;0.056765;0.04028;0.009909;0.391445;0.020072;0.091835;0.698276;0.1307;0.007289;0.387889;60.0;1.0;13.206598
0.412132;0.411946;0.412318;6.0;0.036937;0.026641;0.026211;0.009174;0.103981;0.047445;1.059119;0.159074;0.410131;0.000487;0.345013;1.0;1.0;0.448343
4.004633;4.002902;4.006364;8.0;0.044242;0.077214;0.028104;0.009655;0.35096;0.008639;0.946313;0.484066;0.093919;0.002282;0.391323;18.0;1.0;1.883786
4.348818;4.345919;4.351716;9.0;0.030844;0.022529;0.028811;0.007932;0.039268;0.017738;1.222822;0.488411;0.224126;0.00015;0.840943;13.0;1.0;0.75691
5.431256;5.43042;5.432092;10.0;0.010334;0.075551;0.071711;0.007529;0.018211;0.033758;0.552534;0.687602;0.313037;0.006138;0.180378;58.0;1.0;0.160625
6.093586;6.078061;6.109111;3.0;0.030542;0.089122;0.09763;0.007807;0.20135;0.025625;0.059323;0.108091;0.368269;0.007789;0.753979;3.0;1.0;47.282304
9.757374;9.750594;9.764154;8.0;0.010287;0.090921;0.067488;0.003374;0.171323;0.012859;0.030207;0.471404;0.155688;0.005348;0.292749;26.0;2.0;13.377749
0.277616;0.276339;0.278893;4.0;0.013198;0.045076;0.036494;0.007736;0.355155;0.046925;1.460683;0.438457;0.059181;0.00657;0.696328;8.0;1.0;0.271706
0.70968;0.707201;0.712159;4.0;0.045792;0.083337;0.05091;0.0067;0.391031;0.018464;0.249873;0.577459;0.333172;0.006405;0.869004;14.0;2.0;0.170605
0.564796;0.564322;0.56527;8.0;0.065798;0.051495;0.055131;0.008945;0.030362;0.036821;0.23284;0.319835;0.621116;0.009805;0.206012;5.0;1.0;0.197229
11.232155;11.223515;11.240796;8.0;0.064379;0.01994;0.096149;0.007514;0.147479;0.041112;0.655187;0.513129;0.213353;0.001767;0.483897;1.0;1.0;11.792785
9.274993;9.256875;9.293112;2.0;0.059313;0.082798;0.021285;0.00637;0.141516;0.018616;0.174216;0.512604;0.397546;0.001154;0.332093;13.0;1.0;12.758353
0.069209;0.069192;0.069227;10.0;0.023508;0.028806;0.081898;0.00625;0.064419;0.007111;0.063923;0.231549;0.654827;0.009827;0.118142;1.0;1.0;0.61884
7.637195;7.63103;7.64336;4.0;0.024179;0.04337;0.026985;0.006865;0.283337;0.047078;0.981021;0.448225;0.701029;0.000271;0.188142;52.0;1.0;0.168281
4.967713;4.952112;4.983314;4.0;0.047558;0.011779;0.09141;0.001111;0.333366;0.033002;0.768681;0.370165;0.087273;0.007418;0.500385;9.0;2.0;1.083146
0.176557;0.176233;0.17688;5.0;0.036188;0.047731;0.048503;0.001118;0.346327;0.035298;0.412383;0.12198;0.586032;0.008472;0.652738;1.0;1.0;0.258048
